machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc	src
mac-m1max	gmp	truss5	208	fork_t4	4	-	33f968827a10dca7	1	18.92	18.856686	48	pdOPT	-1.3263567797250604e+02	12.1	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	truss5	208	fork_t4	4	-	33f968827a10dca7	2	12.19	12.132976	48	pdOPT	-1.3263567797250604e+02	12.0	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	truss5	208	fork_t4	4	-	33f968827a10dca7	3	6.67	6.635028	48	pdOPT	-1.3263567797250604e+02	12.1	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	truss5	208	up_t4	4	-	33f968827a10dca7	1	11.85	11.794361	48	pdOPT	-1.3263567797250604e+02	12.0	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	truss5	208	up_t4	4	-	33f968827a10dca7	2	11.57	11.540261	48	pdOPT	-1.3263567797250604e+02	12.0	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	truss5	208	up_t4	4	-	33f968827a10dca7	3	11.34	11.307687	48	pdOPT	-1.3263567797250604e+02	12.0	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	arch0	174	fork_t4	4	-	33f968827a10dca7	1	37.57	37.506243	53	pdOPT	5.6651727321592959e-01	28.0	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	arch0	174	fork_t4	4	-	33f968827a10dca7	2	36.02	35.961695	53	pdOPT	5.6651727321592959e-01	28.0	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	arch0	174	fork_t4	4	-	33f968827a10dca7	3	35.96	35.893078	53	pdOPT	5.6651727321592959e-01	28.0	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	arch0	174	up_t4	4	-	33f968827a10dca7	1	94.87	94.808262	53	pdOPT	5.6651727321592959e-01	29.6	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	arch0	174	up_t4	4	-	33f968827a10dca7	2	94.77	94.702932	53	pdOPT	5.6651727321592959e-01	29.6	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	arch0	174	up_t4	4	-	33f968827a10dca7	3	95.55	95.487464	53	pdOPT	5.6651727321592959e-01	29.6	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	control1	21	up_t8	8	-	33f968827a10dca7	1	0.36	0.347688	46	pdOPT	1.7784626717523405e+01	8.7	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	control1	21	up_t8	8	-	33f968827a10dca7	2	0.35	0.335450	46	pdOPT	1.7784626717523405e+01	8.7	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	control1	21	up_t8	8	-	33f968827a10dca7	3	0.32	0.306470	46	pdOPT	1.7784626717523405e+01	8.7	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	control1	21	fork_t8	8	-	33f968827a10dca7	1	0.19	0.170782	46	pdOPT	1.7784626717523405e+01	8.7	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	control1	21	fork_t8	8	-	33f968827a10dca7	2	0.18	0.163396	46	pdOPT	1.7784626717523405e+01	8.7	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	control1	21	fork_t8	8	-	33f968827a10dca7	3	0.18	0.170702	46	pdOPT	1.7784626717523405e+01	8.7	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	theta1	104	up_t8	8	-	33f968827a10dca7	1	2.21	2.187608	43	pdOPT	2.3000000000000000e+01	8.7	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	theta1	104	up_t8	8	-	33f968827a10dca7	2	2.22	2.201664	43	pdOPT	2.3000000000000000e+01	8.7	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	theta1	104	up_t8	8	-	33f968827a10dca7	3	2.21	2.179944	43	pdOPT	2.3000000000000000e+01	8.7	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	theta1	104	fork_t8	8	-	33f968827a10dca7	1	1.48	1.460651	43	pdOPT	2.3000000000000000e+01	8.7	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	theta1	104	fork_t8	8	-	33f968827a10dca7	2	1.48	1.462022	43	pdOPT	2.3000000000000000e+01	8.7	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	theta1	104	fork_t8	8	-	33f968827a10dca7	3	1.50	1.474894	43	pdOPT	2.3000000000000000e+01	8.7	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	gpp100	101	up_t8	8	-	33f968827a10dca7	1	16.42	16.382767	61	pFEAS	-4.4943550775891146e+01	14.4	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	gpp100	101	up_t8	8	-	33f968827a10dca7	2	16.16	16.117504	61	pFEAS	-4.4943550775891146e+01	14.4	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	gpp100	101	up_t8	8	-	33f968827a10dca7	3	18.68	18.642107	61	pFEAS	-4.4943550775891146e+01	14.5	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	gpp100	101	fork_t8	8	-	33f968827a10dca7	1	14.87	14.829040	61	pFEAS	-4.4943550775891146e+01	13.9	partial	3	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	gpp100	101	fork_t8	8	-	33f968827a10dca7	2	11.88	11.838525	61	pFEAS	-4.4943550775891146e+01	14.0	partial	3	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	gpp100	101	fork_t8	8	-	33f968827a10dca7	3	19.25	19.208675	61	pFEAS	-4.4943550775891146e+01	14.0	partial	3	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	truss5	208	up_t8	8	-	33f968827a10dca7	1	13.59	13.556543	48	pdOPT	-1.3263567797250604e+02	12.1	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	truss5	208	up_t8	8	-	33f968827a10dca7	2	15.51	15.473927	48	pdOPT	-1.3263567797250604e+02	12.1	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	truss5	208	up_t8	8	-	33f968827a10dca7	3	12.35	12.315718	48	pdOPT	-1.3263567797250604e+02	12.1	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	truss5	208	fork_t8	8	-	33f968827a10dca7	1	6.84	6.806298	48	pdOPT	-1.3263567797250604e+02	12.2	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	truss5	208	fork_t8	8	-	33f968827a10dca7	2	6.66	6.621784	48	pdOPT	-1.3263567797250604e+02	12.2	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	truss5	208	fork_t8	8	-	33f968827a10dca7	3	6.67	6.642021	48	pdOPT	-1.3263567797250604e+02	12.2	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	arch0	174	up_t8	8	-	33f968827a10dca7	1	93.78	93.785421	53	pdOPT	5.6651727321592959e-01	29.7	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	arch0	174	up_t8	8	-	33f968827a10dca7	2	95.69	95.628963	53	pdOPT	5.6651727321592959e-01	29.6	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	arch0	174	up_t8	8	-	33f968827a10dca7	3	93.58	93.518863	53	pdOPT	5.6651727321592959e-01	29.6	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	arch0	174	fork_t8	8	-	33f968827a10dca7	1	31.10	31.039207	53	pdOPT	5.6651727321592959e-01	28.2	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	arch0	174	fork_t8	8	-	33f968827a10dca7	2	29.72	29.656544	53	pdOPT	5.6651727321592959e-01	28.1	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	arch0	174	fork_t8	8	-	33f968827a10dca7	3	28.96	28.893001	53	pdOPT	5.6651727321592959e-01	28.1	ok	0	out_main/rows_Asdplib_t8.tsv
mac-m1max	gmp	12_min	330	up_t8	8	-	e3e82d8dfcd9b7c3	1	1666.39	1656.200409	78	pdOPT	-4.7236425487823241e-01	118.1	ok	0	out_up/rows_H_12_min_t8.tsv
mac-m1max	gmp	dE3	6067	up_t8	8	-	3859004693f5546f	1	-	-	-	-	-	-	timeout	124	out_up/rows_H_dE3_t8.tsv
mac-m1max	gmp	dE4	7401	up_t8	8	-	3859004693f5546f	1	-	-	-	-	-	-	timeout	124	out_up/rows_H_dE4_t8.tsv
