machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc	src
symmetry-xeon6148	gmp	truss5	208	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	12.62	12.559863	48	pdOPT	-1.3263567797250604e+02	14.0	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	7.56	7.501635	48	pdOPT	-1.3263567797250604e+02	14.0	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	7.55	7.498727	48	pdOPT	-1.3263567797250604e+02	14.0	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	7.53	7.478783	48	pdOPT	-1.3263567797250604e+02	14.0	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	arch0	174	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	92.65	92.545286	53	pdOPT	5.6651727321592959e-01	37.2	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	arch0	174	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	92.68	92.575385	53	pdOPT	5.6651727321592959e-01	37.2	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	arch0	174	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	92.59	92.480907	53	pdOPT	5.6651727321592959e-01	37.2	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	18.03	17.923880	53	pdOPT	5.6651727321592959e-01	35.3	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	18.11	18.004711	53	pdOPT	5.6651727321592959e-01	35.3	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	18.12	18.008444	53	pdOPT	5.6651727321592959e-01	35.3	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	control1	21	fork_t4	4	0,1,2,3	33f968827a10dca7	1	0.24	0.224031	46	pdOPT	1.7784626717523405e+01	5.9	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	control1	21	fork_t4	4	0,1,2,3	33f968827a10dca7	2	0.24	0.228200	46	pdOPT	1.7784626717523405e+01	5.9	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	control1	21	fork_t4	4	0,1,2,3	33f968827a10dca7	3	0.25	0.231261	46	pdOPT	1.7784626717523405e+01	5.9	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	control1	21	up_t4	4	0,1,2,3	33f968827a10dca7	1	0.22	0.205185	46	pdOPT	1.7784626717523405e+01	5.6	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	control1	21	up_t4	4	0,1,2,3	33f968827a10dca7	2	0.22	0.208137	46	pdOPT	1.7784626717523405e+01	5.6	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	control1	21	up_t4	4	0,1,2,3	33f968827a10dca7	3	0.22	0.207801	46	pdOPT	1.7784626717523405e+01	5.6	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t4	4	0,1,2,3	33f968827a10dca7	1	1.93	1.896388	43	pdOPT	2.3000000000000000e+01	10.6	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t4	4	0,1,2,3	33f968827a10dca7	2	1.94	1.903332	43	pdOPT	2.3000000000000000e+01	10.6	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t4	4	0,1,2,3	33f968827a10dca7	3	1.93	1.898193	43	pdOPT	2.3000000000000000e+01	10.6	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	theta1	104	up_t4	4	0,1,2,3	33f968827a10dca7	1	2.95	2.919355	43	pdOPT	2.3000000000000000e+01	9.2	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	theta1	104	up_t4	4	0,1,2,3	33f968827a10dca7	2	2.95	2.923132	43	pdOPT	2.3000000000000000e+01	9.2	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	theta1	104	up_t4	4	0,1,2,3	33f968827a10dca7	3	2.95	2.912237	43	pdOPT	2.3000000000000000e+01	9.2	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t4	4	0,1,2,3	33f968827a10dca7	1	14.42	14.355383	61	pFEAS	-4.4943550775891146e+01	17.4	partial	3	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t4	4	0,1,2,3	33f968827a10dca7	2	14.41	14.352263	61	pFEAS	-4.4943550775891146e+01	17.4	partial	3	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t4	4	0,1,2,3	33f968827a10dca7	3	14.39	14.332266	61	pFEAS	-4.4943550775891146e+01	17.4	partial	3	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t4	4	0,1,2,3	33f968827a10dca7	1	19.37	19.300922	61	pFEAS	-4.4943550775891146e+01	18.0	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t4	4	0,1,2,3	33f968827a10dca7	2	19.27	19.201095	61	pFEAS	-4.4943550775891146e+01	18.0	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t4	4	0,1,2,3	33f968827a10dca7	3	19.26	19.197711	61	pFEAS	-4.4943550775891146e+01	18.0	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t4	4	0,1,2,3	33f968827a10dca7	1	9.2	9.150101	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t4	4	0,1,2,3	33f968827a10dca7	2	9.2	9.151533	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t4	4	0,1,2,3	33f968827a10dca7	3	9.25	9.175498	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	truss5	208	up_t4	4	0,1,2,3	33f968827a10dca7	1	12.45	12.394817	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	truss5	208	up_t4	4	0,1,2,3	33f968827a10dca7	2	12.51	12.462166	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	truss5	208	up_t4	4	0,1,2,3	33f968827a10dca7	3	12.46	12.411628	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t4	4	0,1,2,3	33f968827a10dca7	1	44.56	44.466352	53	pdOPT	5.6651727321592959e-01	35.0	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t4	4	0,1,2,3	33f968827a10dca7	2	44.67	44.568109	53	pdOPT	5.6651727321592959e-01	35.0	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t4	4	0,1,2,3	33f968827a10dca7	3	44.55	44.442801	53	pdOPT	5.6651727321592959e-01	35.0	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	arch0	174	up_t4	4	0,1,2,3	33f968827a10dca7	1	105.49	105.389211	53	pdOPT	5.6651727321592959e-01	36.8	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	arch0	174	up_t4	4	0,1,2,3	33f968827a10dca7	2	105.56	105.457986	53	pdOPT	5.6651727321592959e-01	36.8	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	arch0	174	up_t4	4	0,1,2,3	33f968827a10dca7	3	105.54	105.439416	53	pdOPT	5.6651727321592959e-01	36.8	ok	0	out_main/rows_Asdplib_t4.tsv
symmetry-xeon6148	gmp	control1	21	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	1	0.24	0.221912	46	pdOPT	1.7784626717523405e+01	5.8	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	control1	21	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	2	0.24	0.222525	46	pdOPT	1.7784626717523405e+01	5.8	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	control1	21	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	3	0.24	0.221177	46	pdOPT	1.7784626717523405e+01	5.8	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	control1	21	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	1	0.27	0.255597	46	pdOPT	1.7784626717523405e+01	6.1	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	control1	21	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	2	0.27	0.250205	46	pdOPT	1.7784626717523405e+01	6.1	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	control1	21	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	3	0.26	0.247082	46	pdOPT	1.7784626717523405e+01	6.1	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	1	1.82	1.788936	43	pdOPT	2.3000000000000000e+01	21.5	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	2	1.82	1.783376	43	pdOPT	2.3000000000000000e+01	20.3	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	3	1.82	1.787155	43	pdOPT	2.3000000000000000e+01	21.1	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	theta1	104	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	1	2.48	2.450598	43	pdOPT	2.3000000000000000e+01	9.6	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	theta1	104	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	2	2.48	2.446163	43	pdOPT	2.3000000000000000e+01	9.6	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	theta1	104	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	3	2.46	2.424294	43	pdOPT	2.3000000000000000e+01	9.6	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	1	7.67	7.601197	61	pFEAS	-4.4943550775891146e+01	17.8	partial	3	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	2	7.8	7.739371	61	pFEAS	-4.4943550775891146e+01	17.6	partial	3	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	3	7.64	7.575860	61	pFEAS	-4.4943550775891146e+01	17.5	partial	3	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	1	12.18	12.116746	61	pFEAS	-4.4943550775891146e+01	18.3	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	2	12.14	12.067071	61	pFEAS	-4.4943550775891146e+01	18.4	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	3	12.22	12.153985	61	pFEAS	-4.4943550775891146e+01	18.1	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	1	7.67	7.622627	48	pdOPT	-1.3263567797250604e+02	14.1	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	2	7.66	7.604565	48	pdOPT	-1.3263567797250604e+02	13.8	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	3	7.64	7.583467	48	pdOPT	-1.3263567797250604e+02	14.0	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	truss5	208	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	1	12.78	12.730135	48	pdOPT	-1.3263567797250604e+02	14.1	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	truss5	208	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	2	12.89	12.832891	48	pdOPT	-1.3263567797250604e+02	14.1	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	truss5	208	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	3	12.83	12.768890	48	pdOPT	-1.3263567797250604e+02	14.1	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	1	17.8	17.701016	53	pdOPT	5.6651727321592959e-01	35.4	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	2	17.72	17.610168	53	pdOPT	5.6651727321592959e-01	35.4	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	3	17.75	17.640480	53	pdOPT	5.6651727321592959e-01	35.4	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	arch0	174	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	1	92.31	92.200650	53	pdOPT	5.6651727321592959e-01	37.4	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	arch0	174	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	2	92.33	92.218641	53	pdOPT	5.6651727321592959e-01	37.4	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	arch0	174	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	3	92.28	92.171640	53	pdOPT	5.6651727321592959e-01	37.4	ok	0	out_main/rows_Asdplib_t40.tsv
symmetry-xeon6148	gmp	control1	21	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	0.23	0.207354	46	pdOPT	1.7784626717523405e+01	5.7	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	control1	21	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	0.22	0.207691	46	pdOPT	1.7784626717523405e+01	5.7	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	control1	21	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	0.22	0.208257	46	pdOPT	1.7784626717523405e+01	5.7	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	control1	21	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	0.25	0.238642	46	pdOPT	1.7784626717523405e+01	5.9	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	control1	21	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	0.25	0.238784	46	pdOPT	1.7784626717523405e+01	5.9	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	control1	21	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	0.25	0.238373	46	pdOPT	1.7784626717523405e+01	5.9	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	theta1	104	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	2.72	2.687356	43	pdOPT	2.3000000000000000e+01	9.2	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	theta1	104	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	2.72	2.688684	43	pdOPT	2.3000000000000000e+01	9.2	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	theta1	104	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	2.7	2.659213	43	pdOPT	2.3000000000000000e+01	9.2	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	1.82	1.784910	43	pdOPT	2.3000000000000000e+01	12.3	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	1.82	1.786517	43	pdOPT	2.3000000000000000e+01	12.3	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	1.83	1.791057	43	pdOPT	2.3000000000000000e+01	12.3	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	15.62	15.550141	61	pFEAS	-4.4943550775891146e+01	18.0	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	15.66	15.596753	61	pFEAS	-4.4943550775891146e+01	18.0	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	15.65	15.579754	61	pFEAS	-4.4943550775891146e+01	18.0	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	10.67	10.608352	61	pFEAS	-4.4943550775891146e+01	17.4	partial	3	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	10.67	10.608942	61	pFEAS	-4.4943550775891146e+01	17.4	partial	3	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	10.69	10.629880	61	pFEAS	-4.4943550775891146e+01	17.4	partial	3	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	truss5	208	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	12.42	12.364171	48	pdOPT	-1.3263567797250604e+02	13.8	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	truss5	208	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	12.43	12.378228	48	pdOPT	-1.3263567797250604e+02	13.8	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	truss5	208	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	12.42	12.362068	48	pdOPT	-1.3263567797250604e+02	13.8	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	8.2	8.145894	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	8.22	8.163917	48	pdOPT	-1.3263567797250604e+02	13.8	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	8.18	8.129349	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	arch0	174	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	98.55	98.446956	53	pdOPT	5.6651727321592959e-01	36.9	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	arch0	174	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	98.64	98.530034	53	pdOPT	5.6651727321592959e-01	36.9	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	arch0	174	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	98.57	98.465336	53	pdOPT	5.6651727321592959e-01	36.9	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	29.7	29.593434	53	pdOPT	5.6651727321592959e-01	35.0	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	29.66	29.553930	53	pdOPT	5.6651727321592959e-01	35.0	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	29.63	29.520058	53	pdOPT	5.6651727321592959e-01	35.0	ok	0	out_main/rows_Asdplib_t8.tsv
symmetry-xeon6148	gmp	12_min	330	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	e3e82d8dfcd9b7c3	1	2138.33	2132.863504	78	pdOPT	-4.7236425487823241e-01	128.4	ok	0	out_up/rows_H_12_min_t40.tsv
