machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
symmetry-xeon6148	gmp	theta1	104	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	1.76	1.726871	43	pdOPT	2.3000000000000000e+01	19.7	ok	0
symmetry-xeon6148	gmp	theta1	104	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	1.76	1.724686	43	pdOPT	2.3000000000000000e+01	20.2	ok	0
symmetry-xeon6148	gmp	gpp100	101	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	12.57	12.494514	61	pFEAS	-4.4943550775891146e+01	18.1	ok	0
symmetry-xeon6148	gmp	gpp100	101	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	12.57	12.500618	61	pFEAS	-4.4943550775891146e+01	18.2	ok	0
symmetry-xeon6148	gmp	gpp100	101	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	12.58	12.510996	61	pFEAS	-4.4943550775891146e+01	18.1	ok	0
symmetry-xeon6148	gmp	gpp100	101	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	7.81	7.748789	61	pFEAS	-4.4943550775891146e+01	17.7	partial	3
symmetry-xeon6148	gmp	gpp100	101	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	7.74	7.674390	61	pFEAS	-4.4943550775891146e+01	17.7	partial	3
symmetry-xeon6148	gmp	gpp100	101	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	7.74	7.670526	61	pFEAS	-4.4943550775891146e+01	17.7	partial	3
symmetry-xeon6148	gmp	truss5	208	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	12.6	12.542207	48	pdOPT	-1.3263567797250604e+02	14.0	ok	0
symmetry-xeon6148	gmp	truss5	208	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	12.61	12.550848	48	pdOPT	-1.3263567797250604e+02	14.0	ok	0
symmetry-xeon6148	gmp	truss5	208	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	12.62	12.559863	48	pdOPT	-1.3263567797250604e+02	14.0	ok	0
symmetry-xeon6148	gmp	truss5	208	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	7.56	7.501635	48	pdOPT	-1.3263567797250604e+02	14.0	ok	0
symmetry-xeon6148	gmp	truss5	208	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	7.55	7.498727	48	pdOPT	-1.3263567797250604e+02	14.0	ok	0
symmetry-xeon6148	gmp	truss5	208	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	7.53	7.478783	48	pdOPT	-1.3263567797250604e+02	14.0	ok	0
symmetry-xeon6148	gmp	arch0	174	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	92.65	92.545286	53	pdOPT	5.6651727321592959e-01	37.2	ok	0
symmetry-xeon6148	gmp	arch0	174	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	92.68	92.575385	53	pdOPT	5.6651727321592959e-01	37.2	ok	0
symmetry-xeon6148	gmp	arch0	174	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	92.59	92.480907	53	pdOPT	5.6651727321592959e-01	37.2	ok	0
symmetry-xeon6148	gmp	arch0	174	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	18.03	17.923880	53	pdOPT	5.6651727321592959e-01	35.3	ok	0
symmetry-xeon6148	gmp	arch0	174	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	18.11	18.004711	53	pdOPT	5.6651727321592959e-01	35.3	ok	0
symmetry-xeon6148	gmp	arch0	174	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	18.12	18.008444	53	pdOPT	5.6651727321592959e-01	35.3	ok	0
